Created on 07-22-2018,http://www.CryptoDataDownload.com,,,,,,
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-04-27 09-PM,NEOUSD,73.39,74,72,73.31,446.09,32614.62
2018-04-27 08-PM,NEOUSD,73.77,74.6,72.11,73.39,1255.56,91982.14
2018-04-27 07-PM,NEOUSD,75.82,76.1,73.77,73.77,1978.96,147666.8
2018-04-27 06-PM,NEOUSD,76.84,76.85,75.8,75.82,161.21,12321.08
2018-04-27 05-PM,NEOUSD,76.47,76.85,75.81,76.84,280.83,21474.29
2018-04-27 04-PM,NEOUSD,75.46,76.85,75.46,76.47,598.51,45525.93
2018-04-27 03-PM,NEOUSD,76.2,76.2,75.3,75.46,209.53,15844.59
2018-04-27 02-PM,NEOUSD,76,76.5,75.3,76.2,400.73,30529.49
2018-04-27 01-PM,NEOUSD,76.19,76.94,75.01,76,648.69,49003.97
2018-04-27 12-PM,NEOUSD,77,77,76.19,76.19,196.41,15065.21
2018-04-27 11-AM,NEOUSD,77,77.4,76.35,77,706.97,54357.61
2018-04-27 10-AM,NEOUSD,76.48,77.31,75.82,77,488.26,37349.88
2018-04-27 09-AM,NEOUSD,75.68,76.48,75.66,76.48,207.98,15885.97
2018-04-27 08-AM,NEOUSD,75.69,77,75.28,75.68,1122.12,85477.05
2018-04-27 07-AM,NEOUSD,75.86,75.86,75.08,75.69,244.84,18494.87
2018-04-27 06-AM,NEOUSD,75.9,75.9,75,75.86,1771.35,132942.03
2018-04-27 05-AM,NEOUSD,75.5,76,75,75.9,406.19,30679.67
2018-04-27 04-AM,NEOUSD,74.8,76.12,74.35,75.5,588.5,44170.26
2018-04-27 03-AM,NEOUSD,76.47,76.75,74.8,74.8,691.29,52303.2
2018-04-27 02-AM,NEOUSD,76.47,76.85,75.87,76.47,521.04,39879.5
2018-04-27 01-AM,NEOUSD,76.45,76.85,76.07,76.47,354.77,27111.67
2018-04-27 12-AM,NEOUSD,76.85,77.5,75.44,76.45,1117.44,85360.75
2018-04-26 11-PM,NEOUSD,76.6,77.85,76.6,76.85,1069.13,82505.21
2018-04-26 10-PM,NEOUSD,75.14,77.85,75.14,76.6,1527.49,117735
2018-04-26 09-PM,NEOUSD,75.5,76.78,74.97,75.14,1048.35,79372.63
2018-04-26 08-PM,NEOUSD,72.51,75.5,72.51,75.5,1496.19,111294.02
2018-04-26 07-PM,NEOUSD,72.11,73.05,72.11,72.51,266.44,19360.82
2018-04-26 06-PM,NEOUSD,73.1,73.1,72.11,72.11,260.76,18987.9
2018-04-26 05-PM,NEOUSD,72.97,73.35,72.61,73.1,486.68,35528.71
2018-04-26 04-PM,NEOUSD,72.09,73,71.6,72.97,678.03,49293.81
2018-04-26 03-PM,NEOUSD,71.8,72.5,71.28,72.09,335.74,24170.82
2018-04-26 02-PM,NEOUSD,71.44,72.6,71,71.8,1211.84,87783.88
2018-04-26 01-PM,NEOUSD,72.62,73.39,71.44,71.44,1516.91,109359.47
2018-04-26 12-PM,NEOUSD,72.28,73.76,72.09,72.62,1113.53,81302.51
2018-04-26 11-AM,NEOUSD,72.32,72.78,71.39,72.28,403.33,29051.84
2018-04-26 10-AM,NEOUSD,70.6,72.9,70.22,72.32,956.78,68722
2018-04-26 09-AM,NEOUSD,70.96,71.65,70.19,70.6,1035.8,72914.24
2018-04-26 08-AM,NEOUSD,73.01,73.01,70,70.96,3474.54,249754.43
2018-04-26 07-AM,NEOUSD,71.9,73.01,71.3,73.01,663.6,48148.89
2018-04-26 06-AM,NEOUSD,72.6,73.43,71.3,71.9,751.28,54452.41
2018-04-26 05-AM,NEOUSD,73.3,73.76,72,72.6,1691.9,122831.58
2018-04-26 04-AM,NEOUSD,71.45,73.3,71.45,73.3,715.64,51663.29
2018-04-26 03-AM,NEOUSD,72.2,72.58,71.15,71.45,335.21,24003.3
2018-04-26 02-AM,NEOUSD,71.15,72.79,71.15,72.2,269.72,19470.95
2018-04-26 01-AM,NEOUSD,71.38,72.39,70.4,71.15,750.28,53704.93
2018-04-26 12-AM,NEOUSD,71.2,71.9,69.5,71.38,1891.99,133144.92
2018-04-25 11-PM,NEOUSD,72,72.87,70.3,71.2,1218.66,86490.23
2018-04-25 10-PM,NEOUSD,75.53,75.81,71.98,72,736.08,54182.95
2018-04-25 09-PM,NEOUSD,74.8,75.81,74.44,75.53,2077.65,156127.92
2018-04-25 08-PM,NEOUSD,72.92,74.94,72.92,74.8,1369.31,101312.01
2018-04-25 07-PM,NEOUSD,72.69,73.8,72.69,72.92,179.46,13173.59
2018-04-25 06-PM,NEOUSD,73.5,73.8,72.69,72.69,621.55,45474.03
2018-04-25 05-PM,NEOUSD,71.26,73.9,70.75,73.5,2022.63,147783.67
2018-04-25 04-PM,NEOUSD,71.97,72.28,70.23,71.26,1194.69,84615.63
2018-04-25 03-PM,NEOUSD,70.76,72,70,71.97,1485.6,105525.49
2018-04-25 02-PM,NEOUSD,71.9,72.22,68.5,70.76,5165.58,362048.65
2018-04-25 01-PM,NEOUSD,73.35,74.27,71.1,71.9,1530.75,110782.25
2018-04-25 12-PM,NEOUSD,73.44,74.9,72.62,73.35,3309.46,244565.92
2018-04-25 11-AM,NEOUSD,73.05,74.39,71.12,73.44,4836,350243.05
2018-04-25 10-AM,NEOUSD,74.6,74.6,71.05,73.05,7494.74,544185.23
2018-04-25 09-AM,NEOUSD,74.5,76.82,74.2,74.6,3524.9,264131.01
2018-04-25 08-AM,NEOUSD,76.95,77,74.5,74.5,1438.05,109253.49
2018-04-25 07-AM,NEOUSD,77,77.99,75.54,76.95,942.84,72527.94
2018-04-25 06-AM,NEOUSD,76.3,78,76,77,1251.71,96902.68
2018-04-25 05-AM,NEOUSD,73.84,77.4,73.5,76.3,3142.34,237465.47
2018-04-25 04-AM,NEOUSD,76.07,79.01,73.33,73.84,5865.78,444479.62
2018-04-25 03-AM,NEOUSD,80.96,81.09,76.07,76.07,2702.8,212107.93
2018-04-25 02-AM,NEOUSD,82,82.32,80.83,80.96,1574.98,128749.35
2018-04-25 01-AM,NEOUSD,80.2,82.53,79.05,82,1247.64,101659.83
2018-04-25 12-AM,NEOUSD,82.6,82.7,78.62,80.2,3681.8,296741.94
2018-04-24 11-PM,NEOUSD,83.71,84,82.15,82.6,931.06,77229.57
2018-04-24 10-PM,NEOUSD,83.12,84.85,83.12,83.71,273.16,22974.29
2018-04-24 09-PM,NEOUSD,82.83,83.5,82.83,83.12,1378.96,114504.68
2018-04-24 08-PM,NEOUSD,83.89,84,82.56,82.83,218.43,18185.5
2018-04-24 07-PM,NEOUSD,83.6,83.89,82.5,83.89,1695.02,140908.26
2018-04-24 06-PM,NEOUSD,84.3,84.3,83.02,83.6,889.3,74284.3
2018-04-24 05-PM,NEOUSD,82.61,84.3,82.61,84.3,1534.48,128319.58
2018-04-24 04-PM,NEOUSD,83.25,83.8,82.6,82.61,750.13,62356.08
2018-04-24 03-PM,NEOUSD,80.69,83.5,80.69,83.25,7314.18,606446.51
2018-04-24 02-PM,NEOUSD,80.27,81.2,79.3,80.69,2670.54,213476.49
2018-04-24 01-PM,NEOUSD,81.73,82.5,79.69,80.27,4014.97,327499.74
2018-04-24 12-PM,NEOUSD,80.4,81.73,80.3,81.73,1047.77,84935.08
2018-04-24 11-AM,NEOUSD,80.75,81.1,79.57,80.4,1883,150941.35
2018-04-24 10-AM,NEOUSD,80,80.79,80,80.75,862.7,69371.34
2018-04-24 09-AM,NEOUSD,79.37,80.13,79.37,80,266.72,21307.37
2018-04-24 08-AM,NEOUSD,79.4,80.35,79.3,79.37,745.78,59429.68
2018-04-24 07-AM,NEOUSD,80,80,78.36,79.4,994.24,78325.84
2018-04-24 06-AM,NEOUSD,80.84,80.84,79.6,80,1115.54,89205.68
2018-04-24 05-AM,NEOUSD,80.78,81.29,79.7,80.84,2307.71,185912.25
2018-04-24 04-AM,NEOUSD,78.82,80.78,78.75,80.78,2319.91,185355.4
2018-04-24 03-AM,NEOUSD,78.8,78.9,78.62,78.82,465.58,36687.56
2018-04-24 02-AM,NEOUSD,79,79.4,78.6,78.8,1049.71,82955.79
2018-04-24 01-AM,NEOUSD,78.01,79,77.5,79,2525.46,198127.17
2018-04-24 12-AM,NEOUSD,76,78.43,75.74,78.01,3235.8,250680.66
2018-04-23 11-PM,NEOUSD,75.85,76.48,75.59,76,695.73,52703.87
2018-04-23 10-PM,NEOUSD,76.6,76.6,75,75.85,1727.14,130521.21
2018-04-23 09-PM,NEOUSD,76.1,76.6,75.58,76.6,461.38,35037.7
2018-04-23 08-PM,NEOUSD,75.1,76.29,74.75,76.1,474.32,35835.51
2018-04-23 07-PM,NEOUSD,76.29,76.29,74.62,75.1,1224.26,92133.38
2018-04-23 06-PM,NEOUSD,75.82,76.29,75.5,76.29,299.8,22710.36
2018-04-23 05-PM,NEOUSD,76.31,76.5,75.82,75.82,861.46,65495.66
2018-04-23 04-PM,NEOUSD,76.48,76.5,76,76.31,186.35,14246
2018-04-23 03-PM,NEOUSD,76.45,76.5,75.95,76.48,430.53,32802.24
2018-04-23 02-PM,NEOUSD,77,77,75.64,76.45,763.28,58235.91
2018-04-23 01-PM,NEOUSD,77,77.4,76,77,1341.44,102381.58
2018-04-23 12-PM,NEOUSD,77.5,77.67,76.82,77,956.78,74051.89
2018-04-23 11-AM,NEOUSD,77.15,77.5,76.4,77.5,223.67,17200.68
2018-04-23 10-AM,NEOUSD,77,77.27,76.89,77.15,322.21,24847.7
2018-04-23 09-AM,NEOUSD,77,77.35,75.87,77,1292.57,98993.93
2018-04-23 08-AM,NEOUSD,77.5,78.57,76.61,77,2293.37,178351.38
2018-04-23 07-AM,NEOUSD,75.4,78.45,75.4,77.5,3240.74,250125.07
2018-04-23 06-AM,NEOUSD,74.69,75.5,74.35,75.4,471.56,35382.01
2018-04-23 05-AM,NEOUSD,74.7,74.7,73.83,74.69,169.86,12583.66
2018-04-23 04-AM,NEOUSD,74.65,74.89,74.3,74.7,115.61,8602.12
2018-04-23 03-AM,NEOUSD,74.3,74.65,74.3,74.65,1157.26,85988.36
2018-04-23 02-AM,NEOUSD,74.3,74.65,74.18,74.3,1806.79,134238.93
2018-04-23 01-AM,NEOUSD,74.87,74.89,74.3,74.3,212.05,15826.02
2018-04-23 12-AM,NEOUSD,73.7,74.89,73.24,74.87,913.55,67850.79
2018-04-22 11-PM,NEOUSD,75,75,73.24,73.7,1752.31,129193.23
2018-04-22 10-PM,NEOUSD,75.3,75.58,74.04,75,360.34,26987.03
2018-04-22 09-PM,NEOUSD,75.11,75.6,74.3,75.3,297.29,22253.32
2018-04-22 08-PM,NEOUSD,75.1,75.6,74.81,75.11,202.87,15256.24
2018-04-22 07-PM,NEOUSD,76,76.1,74.95,75.1,237.16,17875.96
2018-04-22 06-PM,NEOUSD,76,76.01,75.6,76,93.52,7091.89
2018-04-22 05-PM,NEOUSD,75.4,76,75.22,76,212.59,16056.76
2018-04-22 04-PM,NEOUSD,75.65,76.35,74.8,75.4,1453.96,109546.84
2018-04-22 03-PM,NEOUSD,76.55,76.55,75.61,75.65,1203.44,91250.24
2018-04-22 02-PM,NEOUSD,76.27,76.98,75.84,76.55,531.44,40686.23
2018-04-22 01-PM,NEOUSD,74.76,76.27,74.76,76.27,310.93,23603.53
2018-04-22 12-PM,NEOUSD,76.44,77.1,74.76,74.76,1539.98,115897.64
2018-04-22 11-AM,NEOUSD,76.3,77.5,75.9,76.44,1436.39,110353.45
2018-04-22 10-AM,NEOUSD,75.82,76.3,75.57,76.3,266.59,20257.91
2018-04-22 09-AM,NEOUSD,76,76.12,75.1,75.82,596,45123.86
2018-04-22 08-AM,NEOUSD,74.8,76,74.6,76,1222.67,92226.61
2018-04-22 07-AM,NEOUSD,74.8,74.8,74.3,74.8,100.92,7533.56
2018-04-22 06-AM,NEOUSD,74.2,74.8,74.2,74.8,268.41,20047.56
2018-04-22 05-AM,NEOUSD,73.76,74.6,73.02,74.2,114.29,8500.29
2018-04-22 04-AM,NEOUSD,73.41,73.98,73,73.76,167.91,12373.21
2018-04-22 03-AM,NEOUSD,73.38,74,73.38,73.41,155.59,11496.6
2018-04-22 02-AM,NEOUSD,73.72,73.72,72.8,73.38,301.5,22090.07
2018-04-22 01-AM,NEOUSD,73,73.72,72.8,73.72,96.19,7073.53
2018-04-22 12-AM,NEOUSD,74.4,74.4,72.98,73,205.41,15113.77
2018-04-21 11-PM,NEOUSD,74.35,74.98,74.19,74.4,234.8,17543.85
2018-04-21 10-PM,NEOUSD,74.6,74.6,74,74.35,101.65,7570.18
2018-04-21 09-PM,NEOUSD,74,74.6,73.2,74.6,505.51,37292.37
2018-04-21 08-PM,NEOUSD,74.7,74.7,73.44,74,223.24,16447.9
2018-04-21 07-PM,NEOUSD,74.7,75.05,74.7,74.7,163.77,12243.02
2018-04-21 06-PM,NEOUSD,73.37,74.86,73.2,74.7,2872.28,214236.24
2018-04-21 05-PM,NEOUSD,74,74.86,73.37,73.37,222.56,16525.46
2018-04-21 04-PM,NEOUSD,75.05,75.99,73.9,74,650.16,48712.9
2018-04-21 03-PM,NEOUSD,74.2,75.65,74.01,75.05,1110.14,83203.55
2018-04-21 02-PM,NEOUSD,73.5,74.2,73.5,74.2,698.51,51577.45
2018-04-21 01-PM,NEOUSD,73.02,74.13,72.21,73.5,1464.12,107078.17
2018-04-21 12-PM,NEOUSD,72.8,74.2,72.37,73.02,1642.8,120803.7
2018-04-21 11-AM,NEOUSD,72.45,73.1,70.54,72.8,3632.7,260271.61
2018-04-21 10-AM,NEOUSD,72.8,74.25,72.45,72.45,4437.47,325057.67
2018-04-21 09-AM,NEOUSD,75.55,75.55,72.58,72.8,2839.03,208448.33
2018-04-21 08-AM,NEOUSD,77.5,77.72,73.95,75.55,6924.92,521728.99
2018-04-21 07-AM,NEOUSD,78.5,79.39,77.5,77.5,2063.42,162420.31
2018-04-21 06-AM,NEOUSD,78,78.68,77.6,78.5,1691.27,132189.66
2018-04-21 05-AM,NEOUSD,78.27,78.27,77.85,78,555.18,43416.9
2018-04-21 04-AM,NEOUSD,77.9,78.68,77.7,78.27,2182.01,170031.36
2018-04-21 03-AM,NEOUSD,77.7,78.28,77.7,77.9,155.76,12147.58
2018-04-21 02-AM,NEOUSD,77.89,78.68,77.45,77.7,399.05,31133.25
2018-04-21 01-AM,NEOUSD,78.7,79,76.8,77.89,2781.58,216013.74
2018-04-21 12-AM,NEOUSD,79,79.65,78.5,78.7,2867.82,227006.36
2018-04-20 11-PM,NEOUSD,79.26,79.26,77.7,79,5066.12,397843.49
2018-04-20 10-PM,NEOUSD,77.44,79.6,76.81,79.26,4544.67,357795.9
2018-04-20 09-PM,NEOUSD,77.27,77.44,76.5,77.44,6210.57,475691.87
2018-04-20 08-PM,NEOUSD,77.28,77.28,76,77.27,803.8,61646.14
2018-04-20 07-PM,NEOUSD,76.5,77.28,76.5,77.28,247.73,19116.18
2018-04-20 06-PM,NEOUSD,76.38,77.09,75.85,76.5,1479.27,112871.67
2018-04-20 05-PM,NEOUSD,75.86,76.4,75.85,76.38,695.96,52916.41
2018-04-20 04-PM,NEOUSD,75.08,75.86,74.91,75.86,714.05,53851.07
2018-04-20 03-PM,NEOUSD,75.5,76,74.6,75.08,603.73,45329.18
2018-04-20 02-PM,NEOUSD,76,76.51,75.39,75.5,3351.56,255423.59
2018-04-20 01-PM,NEOUSD,76,76.46,75.33,76,7679.69,583576.52
2018-04-20 12-PM,NEOUSD,75.33,76.52,75.33,76,2277.02,172912.65
2018-04-20 11-AM,NEOUSD,75.19,75.75,74.7,75.33,2030.57,153137.49
2018-04-20 10-AM,NEOUSD,73.89,75.6,73.55,75.19,1238.06,92713.69
2018-04-20 09-AM,NEOUSD,73.5,73.92,73.04,73.89,265.55,19470.61
2018-04-20 08-AM,NEOUSD,73.6,74.5,73.44,73.5,407.76,30123.94
2018-04-20 07-AM,NEOUSD,73.9,75,73.6,73.6,1986.78,148222.65
2018-04-20 06-AM,NEOUSD,73.4,74.12,72.56,73.9,533.68,39211.45
2018-04-20 05-AM,NEOUSD,72.8,73.7,72.09,73.4,2150.19,157226.94
2018-04-20 04-AM,NEOUSD,75,75,72.32,72.8,5941.52,433723.03
2018-04-20 03-AM,NEOUSD,74.9,75.89,74.9,75,583.79,43976.4
2018-04-20 02-AM,NEOUSD,75.19,75.8,74.53,74.9,1150.23,86504.13
2018-04-20 01-AM,NEOUSD,75,75.19,74.7,75.19,1002.09,75088.27
2018-04-20 12-AM,NEOUSD,73.92,75,73.67,75,2061.03,153543.17
2018-04-19 11-PM,NEOUSD,74,74,73.35,73.92,493.34,36389.66
2018-04-19 10-PM,NEOUSD,73.53,74,73.35,74,1104.81,81414.77
2018-04-19 09-PM,NEOUSD,73.15,73.53,72.67,73.53,1016.61,74450.76
2018-04-19 08-PM,NEOUSD,72.95,73.15,72.29,73.15,1692.4,122834.17
2018-04-19 07-PM,NEOUSD,73.2,73.49,72,72.95,3443.61,250690.41
2018-04-19 06-PM,NEOUSD,73.85,74,73.2,73.2,1083.63,79990.37
2018-04-19 05-PM,NEOUSD,73.76,74,73.58,73.85,522.17,38548.48
2018-04-19 04-PM,NEOUSD,72.8,73.86,72.52,73.76,565.93,41425.91
2018-04-19 03-PM,NEOUSD,72.99,73.09,72.5,72.8,387.81,28259.66
2018-04-19 02-PM,NEOUSD,72.7,73.2,72.7,72.99,1229.23,89731.97
2018-04-19 01-PM,NEOUSD,73,73.27,72.61,72.7,430.53,31423.51
2018-04-19 12-PM,NEOUSD,73.3,73.3,72.39,73,3941.01,286202.2
2018-04-19 11-AM,NEOUSD,72.71,73.69,72.71,73.3,710.19,52168.72
2018-04-19 10-AM,NEOUSD,72.3,73.21,71.95,72.71,642.38,46763.42
2018-04-19 09-AM,NEOUSD,71.5,72.35,71.33,72.3,383.31,27535.43
2018-04-19 08-AM,NEOUSD,71.39,72.5,70.84,71.5,871.36,62179.56
2018-04-19 07-AM,NEOUSD,72.2,72.5,70.84,71.39,1053.49,75453.62
2018-04-19 06-AM,NEOUSD,72.17,72.42,71.48,72.2,530.68,38320.85
2018-04-19 05-AM,NEOUSD,74,74,70.9,72.17,2037.91,146257.24
2018-04-19 04-AM,NEOUSD,74.4,74.4,72.96,74,2948.95,216996.91
2018-04-19 03-AM,NEOUSD,74.3,74.99,74.3,74.4,2151.13,160304.83
2018-04-19 02-AM,NEOUSD,73.82,74.98,73,74.3,1215.88,90277.4
2018-04-19 01-AM,NEOUSD,72.5,73.82,72.45,73.82,1297.3,94743.78
2018-04-19 12-AM,NEOUSD,72.67,73.1,71.9,72.5,938.24,67924.06
2018-04-18 11-PM,NEOUSD,73,73.15,72.62,72.67,646.98,47218.29
2018-04-18 10-PM,NEOUSD,73.01,73.56,72.6,73,807.05,59084.98
2018-04-18 09-PM,NEOUSD,73,73.01,71.8,73.01,633.89,45942.68
2018-04-18 08-PM,NEOUSD,71.75,73,71.05,73,1709.13,123943.04
2018-04-18 07-PM,NEOUSD,71.09,71.75,70.8,71.75,978.61,69963.04
2018-04-18 06-PM,NEOUSD,70.5,71.34,70.5,71.09,290.5,20647.66
2018-04-18 05-PM,NEOUSD,70.75,71.6,70.5,70.5,1269.8,90270.16
2018-04-18 04-PM,NEOUSD,69.62,70.88,69.17,70.75,3799.33,264971.2
2018-04-18 03-PM,NEOUSD,68.91,69.62,68.43,69.62,952.6,65574.66
2018-04-18 02-PM,NEOUSD,69.8,70.1,68.6,68.91,1032.85,71747.73
2018-04-18 01-PM,NEOUSD,70.11,70.5,69.8,69.8,1280.25,89853.47
2018-04-18 12-PM,NEOUSD,70,70.5,69.8,70.11,822.75,57848.11
2018-04-18 11-AM,NEOUSD,70,70.29,69.4,70,3303.81,230594.95
2018-04-18 10-AM,NEOUSD,70,70.45,69.4,70,1031.81,71866.09
2018-04-18 09-AM,NEOUSD,70,70.45,69.32,70,1354.56,94768.42
2018-04-18 08-AM,NEOUSD,69.7,70,69,70,1231.86,85361.09
2018-04-18 07-AM,NEOUSD,67.98,71.5,67.98,69.7,7768.33,541495.07
2018-04-18 06-AM,NEOUSD,67,67.98,66.3,67.98,544.22,36567.27
2018-04-18 05-AM,NEOUSD,66.01,67,66.01,67,190.05,12670.18
2018-04-18 04-AM,NEOUSD,66.52,67,66,66.01,462.89,30592.66
2018-04-18 03-AM,NEOUSD,66.55,66.89,66.52,66.52,250.25,16652.25
2018-04-18 02-AM,NEOUSD,66.83,67,66.52,66.55,195.62,13063.92
2018-04-18 01-AM,NEOUSD,66.2,66.83,66.2,66.83,282.52,18732.17
2018-04-18 12-AM,NEOUSD,65.34,66.52,65.28,66.2,702.45,46520.42
2018-04-17 11-PM,NEOUSD,65.72,66.03,65.2,65.34,1072.93,70573.38
2018-04-17 10-PM,NEOUSD,66,66.46,65.4,65.72,162.03,10662.83
2018-04-17 09-PM,NEOUSD,66.49,66.49,66,66,144.16,9543.54
2018-04-17 08-PM,NEOUSD,66,66.49,65.32,66.49,978.89,64796.26
2018-04-17 07-PM,NEOUSD,66.5,66.5,64.9,66,3439.61,225036.48
2018-04-17 06-PM,NEOUSD,68.2,68.2,66.1,66.5,1217.25,81406.67
2018-04-17 05-PM,NEOUSD,68.2,68.2,67.8,68.2,306.91,20874.04
2018-04-17 04-PM,NEOUSD,68.2,68.2,67.6,68.2,111.76,7580.08
2018-04-17 03-PM,NEOUSD,68.1,68.37,67.6,68.2,518.39,35252.41
2018-04-17 02-PM,NEOUSD,68,68.3,67.7,68.1,443.74,30152.22
2018-04-17 01-PM,NEOUSD,68.41,68.8,67.6,68,1360.99,92337.87
2018-04-17 12-PM,NEOUSD,69.3,69.5,68.4,68.41,1052.08,72669.85
2018-04-17 11-AM,NEOUSD,68.75,69.42,68.6,69.3,891.11,61692.37
2018-04-17 10-AM,NEOUSD,69.12,69.21,68,68.75,1652.21,113249.26
2018-04-17 09-AM,NEOUSD,68.9,70,68.88,69.12,1939.91,134846.63
2018-04-17 08-AM,NEOUSD,68.19,68.9,68,68.9,1069.79,73119.08
2018-04-17 07-AM,NEOUSD,66.99,68.6,66.8,68.19,3530.21,239886.32
2018-04-17 06-AM,NEOUSD,66.5,66.99,66.16,66.99,411.78,27552.86
2018-04-17 05-AM,NEOUSD,66.05,66.75,66.05,66.5,182.7,12162.34
2018-04-17 04-AM,NEOUSD,66,66.6,66,66.05,375.36,24913.54
2018-04-17 03-AM,NEOUSD,66.47,66.62,65.65,66,459.86,30424.91
2018-04-17 02-AM,NEOUSD,66.1,66.63,65.9,66.47,2265.8,150116.76
2018-04-17 01-AM,NEOUSD,66.66,66.69,66.1,66.1,749.31,49875.75
2018-04-17 12-AM,NEOUSD,67.02,67.2,66.2,66.66,1632.44,108926.55
2018-04-16 11-PM,NEOUSD,65.6,67.02,65.6,67.02,823.88,54990.13
2018-04-16 10-PM,NEOUSD,65.78,66.14,65,65.6,1791.5,116971
2018-04-16 09-PM,NEOUSD,65.75,66.63,65.75,65.78,398.01,26396.33
2018-04-16 08-PM,NEOUSD,65.43,65.75,64.93,65.75,430.55,28058.61
2018-04-16 07-PM,NEOUSD,65.74,66.96,65.43,65.43,3254.97,215432.35
2018-04-16 06-PM,NEOUSD,66.75,66.8,65.47,65.74,105.5,6983.27
2018-04-16 05-PM,NEOUSD,65.59,67,64.43,66.75,1070.11,70389.95
2018-04-16 04-PM,NEOUSD,65.7,65.7,64.42,65.59,1633.62,105636.69
2018-04-16 03-PM,NEOUSD,65.6,65.75,65,65.7,792.06,51854.28
2018-04-16 02-PM,NEOUSD,64.5,65.98,64.5,65.6,498.54,32369.03
2018-04-16 01-PM,NEOUSD,64.93,65.3,64.24,64.5,1439.71,92959.75
2018-04-16 12-PM,NEOUSD,66.33,66.6,64.25,64.93,3507.69,227884.7
2018-04-16 11-AM,NEOUSD,66.6,66.89,66.3,66.33,465.87,31020.35
2018-04-16 10-AM,NEOUSD,67,67.5,66.59,66.6,624.67,41880.08
2018-04-16 09-AM,NEOUSD,67.6,67.74,66.59,67,597.97,40024.1
2018-04-16 08-AM,NEOUSD,67.83,67.85,67,67.6,272.2,18332.89
2018-04-16 07-AM,NEOUSD,66.9,67.83,66.59,67.83,307.96,20676.41
2018-04-16 06-AM,NEOUSD,65.74,67.48,65.65,66.9,1608.03,106196.36
2018-04-16 05-AM,NEOUSD,67.6,67.6,65.65,65.74,1937.34,128417.98
2018-04-16 04-AM,NEOUSD,67.9,67.9,67,67.6,875.16,59155.69
2018-04-16 03-AM,NEOUSD,67.5,68.39,67.5,67.9,708.57,48067.17
2018-04-16 02-AM,NEOUSD,69.78,69.78,66.9,67.5,5921.24,402653.18
2018-04-16 01-AM,NEOUSD,71,71.25,69.5,69.78,945.36,66469.76
2018-04-16 12-AM,NEOUSD,70.84,71.27,70.16,71,625.34,44159.63
2018-04-15 11-PM,NEOUSD,70.4,70.99,70,70.84,573.88,40333.35
2018-04-15 10-PM,NEOUSD,69,70.4,68.8,70.4,764.83,53342.23
2018-04-15 09-PM,NEOUSD,69.64,69.64,69,69,344.03,23760.46
2018-04-15 08-PM,NEOUSD,69.44,70.09,69,69.64,236.43,16402.48
2018-04-15 07-PM,NEOUSD,70.14,70.14,68.73,69.44,1012.17,70114.07
2018-04-15 06-PM,NEOUSD,69.52,70.3,69.5,70.14,1394.97,97578.06
2018-04-15 05-PM,NEOUSD,69.5,69.8,69,69.52,346.03,24048.2
2018-04-15 04-PM,NEOUSD,68.5,70.1,68.23,69.5,588.85,40715.2
2018-04-15 03-PM,NEOUSD,69.38,69.59,67.51,68.5,1961.59,133927.73
2018-04-15 02-PM,NEOUSD,69.8,71,68.9,69.38,1453.02,101302.36
2018-04-15 01-PM,NEOUSD,70.59,70.8,69.33,69.8,2363.53,165837.34
2018-04-15 12-PM,NEOUSD,68.45,70.59,68.18,70.59,3599.43,250732.08
2018-04-15 11-AM,NEOUSD,66.3,68.66,66.3,68.45,4506.8,306761.09
2018-04-15 10-AM,NEOUSD,66.68,66.8,66.2,66.3,1105.69,73498.96
2018-04-15 09-AM,NEOUSD,66.19,66.7,65.67,66.68,963.27,64140.31
2018-04-15 08-AM,NEOUSD,65.6,66.3,65.27,66.19,131.75,8658.82
2018-04-15 07-AM,NEOUSD,66.1,66.36,65.21,65.6,493.39,32340.03
2018-04-15 06-AM,NEOUSD,66.05,66.71,66,66.1,1696.74,113038.06
2018-04-15 05-AM,NEOUSD,65.8,66.26,65.2,66.05,612.94,40270.39
2018-04-15 04-AM,NEOUSD,65.22,66.48,65.2,65.8,912.12,59988.3
2018-04-15 03-AM,NEOUSD,65.45,65.45,65,65.22,467.61,30517.03
2018-04-15 02-AM,NEOUSD,65.54,65.8,65.1,65.45,63.9,4191.66
2018-04-15 01-AM,NEOUSD,64.73,65.54,64.6,65.54,1285.94,83318.6
2018-04-15 12-AM,NEOUSD,64.03,65.8,64.03,64.73,1522.21,99913.84
2018-04-14 11-PM,NEOUSD,65.07,65.07,63.4,64.03,563.43,36104.26
2018-04-14 10-PM,NEOUSD,65.51,65.67,64.5,65.07,539.76,35221.84
2018-04-14 09-PM,NEOUSD,65.62,65.7,64.5,65.51,218.45,14262.84
2018-04-14 08-PM,NEOUSD,64.35,65.7,64.34,65.62,778.92,50561.34
2018-04-14 07-PM,NEOUSD,64.34,64.35,63.54,64.35,346.99,22224.71
2018-04-14 06-PM,NEOUSD,63.34,64.34,62.91,64.34,748.66,47581.1
2018-04-14 05-PM,NEOUSD,63.67,63.99,63.11,63.34,456.67,29013.04
2018-04-14 04-PM,NEOUSD,63,63.83,62.37,63.67,388.03,24461.33
2018-04-14 03-PM,NEOUSD,62.52,63.5,62.52,63,454.93,28805.52
2018-04-14 02-PM,NEOUSD,63.24,63.41,62.37,62.52,449.32,28195.8
2018-04-14 01-PM,NEOUSD,62,63.25,62,63.24,359.57,22634.92
